pk_product,date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location,shop_is_on_flash_sale,shop_is_preferred_plus_seller,feature_lowest_price_guarantee,feature_can_use_bundle_deal,feature_can_use_cod,feature_can_use_wholesale,feature_show_free_shipping,product_variation_count
202106135765052828,2021-06-13,5765052828,341350505,Short Sleeves,[Real Photo] Xiaoran t shirt Fashion 2021 Ins Student Simple Solid Color Temperament Pit Stripe Knitted Short Sleeve Korean Top,400.0,249,259,38,No Brand,1437,183,11925,172,9,0,2,0,183,4.92,5498,540,1,Mainland China,0,0,1,1,0,0,0,6
202106138264930463,2021-06-13,8264930463,462140676,Short Sleeves,【Spot sale】【Free KN95】short-sleeved new 2021summer thin Korean style loose Hong Kong-style salt shirt fashion for shirt women’s design new Korean style fashion lapel loose wild all-match thin floral long-sleeved shirt women blouse,430.0,258,291,40,No Brand,4,0,104,0,0,0,0,0,0,0.0,4000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106137844267471,2021-06-13,7844267471,263745732,Top,Rainbow Short Sleeve T-shirt Summer Men's Tshirt Breathable Loose Top Big Size Korean Style Solid Color Tee Male Round Neck t Shirt for Men Youth,283.0,229,229,19,No Brand,120,58,204,52,1,0,1,4,58,4.66,11850,132,1,Mainland China,0,0,1,0,0,0,0,2
202106135265058688,2021-06-13,5265058688,343498159,Top,Korean Summer Stripe Tshirt Short Sleeve OverSize Loose Casual Tops Cotton Trendy Harajuku Unisex Fashion Tees,,563,563,0,No Brand,186,40,455,29,3,4,1,3,40,4.35,10839,181,1,Mainland China,0,0,0,0,0,0,0,2
202106139900494211,2021-06-13,9900494211,86411248,Top,Tops Korean fashion long sleeve t-shirt for mens,,65,65,0,No Brand,34,343,983,324,9,6,0,4,343,4.89,8774,1142,1,"Las Pinas City, Metro Manila",0,0,0,0,0,0,0,20
202106139349697202,2021-06-13,9349697202,50115524,Top,GEORGINA Smocked Shoulder Top - Lowest Price!!!,200.0,65,65,68,No Brand,59,56,4252,49,2,3,2,0,56,4.75,49769,203,1,"Paranaque City, Metro Manila",0,0,0,0,0,0,0,11
202106136739601108,2021-06-13,6739601108,171344353,Top,Men’s V Neck Bestseller Tops T-shirt Men’s printed graphic tee Mens t shirt Korean Wave sale,,98,98,0,No Brand,5,8,23,7,0,1,0,0,8,4.75,179961,36,1,"Tondo I / Ii, Metro Manila",0,0,0,1,0,0,0,12
202106136202146408,2021-06-13,6202146408,139558229,Top,Bestseller men's T-shirt Top Tees V-Neck  Men’s V Neck Men’s printed graphic tee Mens t shirt Korean,124.0,98,98,21,No Brand,63,444,296,329,50,20,21,24,444,4.44,494844,1541,1,"Tondo I / Ii, Metro Manila",0,0,0,1,0,0,0,11
202106136342768680,2021-06-13,6342768680,86411248,Top,Tops Korean Fashion Long Sleeve T-shirt For Men,,69,69,0,No Brand,5,45,377,43,1,1,0,0,45,4.93,1850,142,1,"Las Pinas City, Metro Manila",0,0,0,1,0,0,0,20
202106134460815911,2021-06-13,4460815911,331814357,Top,elegant korean sexy sleeves slip top+terno short(BVQ)SALE！SALE!,79.0,79,150,30,No Brand,4080,1167,115422,959,92,74,21,20,1166,4.67,32297,4232,1,"San Nicolas, Metro Manila",0,0,1,0,0,0,0,50
202106136834220459,2021-06-13,6834220459,237008067,Top,Men's Korean retro Hong Kong style student long sleeve casual checkered shirt loose beach shirt Plaid Shirt Men's preppy style student top for men,699.0,598,598,14,No Brand,377,25,627,18,5,0,1,1,25,4.52,1999,52,1,Mainland China,0,0,0,0,0,0,0,2
202106137365050587,2021-06-13,7365050587,343498159,Top,Korean stripe rainbow summer short sleeve T-shirt over size loose casual Tees Hong Kong Style Tops Trendy Harajuku men's,,563,563,0,No Brand,25,8,63,6,1,0,1,0,8,4.5,9980,20,1,Mainland China,0,0,0,0,0,0,0,2
202106132300304599,2021-06-13,2300304599,62404318,Top,Lucky #T182 JUST DO IT Tshirt Unisex TOPS COUPLE TEES Korean Fashion,126.0,62,62,51,No Brand,237,1685,3815,1591,26,34,10,24,1685,4.87,1386,4909,1,"Navotas City, Metro Manila",0,0,1,0,0,0,0,4
202106136081141510,2021-06-13,6081141510,276895504,Top,10DESIGN NIKE crop  top shirt for women fit S top tees,99.0,43,49,57,No Brand,597,123,15041,98,10,9,1,5,123,4.59,9800,446,1,"Pasay City, Metro Manila",0,0,1,0,0,0,0,10
202106135485560950,2021-06-13,5485560950,331422352,Top,Stripe Playboy Crew Neck Korean Cotton Fitted Men’s Oneck Long Sleeves For Men Men fashion,220.0,220,220,50,No Brand,7,9,278,9,0,0,0,0,9,5.0,160946,338,1,"Binondo, Metro Manila",0,0,0,0,0,0,0,19
202106136543653490,2021-06-13,6543653490,194688134,Top,Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,,99,99,0,No Brand,2,22,101,19,0,1,0,2,22,4.55,119940,56,1,"Tondo I / Ii, Metro Manila",0,0,0,1,0,0,0,6
202106135360035989,2021-06-13,5360035989,100571933,Top,AT Clothing Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve Funny Fashion Korean Harajuku Student Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Raglan Men T-shirt Casual Loose Fit Top Tees for Fans【M-3XL】,399.0,228,228,43,No Brand,7,6,88,5,1,0,0,0,6,4.83,11651,10,1,Mainland China,0,0,0,0,0,0,0,7
202106133460360534,2021-06-13,3460360534,328781757,Top,Giselle G&G women's long sleeve Oversized korean shirt printed with tie-dye ink,605.0,424,424,30,No Brand,16,1,49,1,0,0,0,0,1,5.0,3995,2,1,Mainland China,0,0,0,1,0,0,0,1
202106139956374537,2021-06-13,9956374537,301669184,Top,Crown Mens Dri-fit VNeck Shirt Dark Color Collection Quick Dry Fit Plain Tshirt Sport Korean Tops,250.0,89,250,64,No Brand,22,15,2525,13,1,0,0,0,14,4.93,2277,74,1,"Quezon City, Metro Manila",0,0,0,0,0,1,0,10
202106134134140322,2021-06-13,4134140322,262503614,Top,INS fashion printing Loose Men short sleeve tshirt fashion tshirt Top/ M-3XL Oversize/Couple/Plus Size/Unisex Tee/Man Korean Style Casual Tops Vintage Graphic Tees Statement Printed Clothing Crewneck Trendy Black White Clothes Sale,360.0,199,229,45,No Brand,5130,578,8180,480,57,29,2,11,579,4.72,6501,1387,1,Mainland China,0,0,1,0,0,0,0,2
202106133216471368,2021-06-13,3216471368,62404318,Top,LUCKY #T078 Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion,144.0,59,65,59,No Brand,20700,8947,26696,7022,693,658,229,345,8947,4.54,12631,48822,1,"Navotas City, Metro Manila",0,0,1,0,0,0,0,14
202106134559422710,2021-06-13,4559422710,36754442,Top,kathryn PLUS SIZE Two way Puff shoulder Top fits 2XL 31010#,250.0,80,85,68,No Brand,3703,3377,66471,2898,165,155,46,113,3377,4.68,5224,9448,1,"Taytay, Rizal",0,0,1,0,0,0,0,19
202106132008402459,2021-06-13,2008402459,35902344,Top,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350.0,159,199,55,No Brand,1619,2262,2074,2035,140,50,14,23,2262,4.83,641,5533,1,"Pasay City, Metro Manila",0,0,1,0,0,0,0,12
202106134018421216,2021-06-13,4018421216,139558229,Top,Men's Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,,99,99,0,No Brand,1651,2877,5198,2130,280,219,84,162,2875,4.44,239288,13675,1,"Tondo I / Ii, Metro Manila",0,0,0,1,0,0,0,6
202106131005173044,2021-06-13,1005173044,35369989,Top,ICM #T078 Men's T- shirt tops/bestseller Dark In The Glow Korean Fashion cotton,144.0,62,62,57,No Brand,2125,2830,10674,2249,161,172,92,158,2832,4.5,18571,13588,1,"Navotas City, Metro Manila",0,0,1,0,1,0,1,12
202106138141820316,2021-06-13,8141820316,276895504,Top,Women's Trendy Posh Front String Crop Top Plain Cotton Spandex tops,99.0,49,49,51,No Brand,2030,687,149896,564,40,42,15,25,686,4.61,2074,2647,1,"Pasay City, Metro Manila",0,0,1,0,0,0,0,11
202106134158778072,2021-06-13,4158778072,311167337,Top,【2 Color】Long Sleeve Hong Kong Style Classic Top Japanese Trend Men's Korean Loose Couples Student Casual Shirt for Men,758.0,379,379,50,No Brand,97,17,452,14,1,2,0,0,17,4.71,7960,30,1,Mainland China,0,0,0,0,0,0,0,2
202106135857680198,2021-06-13,5857680198,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,No Brand,20,177,353,169,4,2,1,1,177,4.92,339,440,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106132889848844,2021-06-13,2889848844,64151604,Top,HUILISHI  Korean fashion casual street style short sleeve men's polo,,199,199,0,No Brand,170,88,934,77,5,4,0,2,88,4.76,1339,163,1,"Pasay City, Metro Manila",0,0,0,1,0,0,0,4
202106139855585639,2021-06-13,9855585639,430999411,Top,Summer 2021 women's floral chiffon shirt v-neck short sleeve drawstring top,480.0,288,288,40,No Brand,3,0,131,0,0,0,0,0,0,0.0,797,0,1,Mainland China,0,0,0,0,0,0,0,2
202106133050552315,2021-06-13,3050552315,301669184,Top,Crown Mens Dri-fit VNeck Shirt (Army Green) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250.0,89,89,64,No Brand,1,9,300,8,0,0,0,0,8,5.0,239,15,1,"Quezon City, Metro Manila",0,0,0,0,0,1,0,4
202106131995966363,2021-06-13,1995966363,35902344,Top,HUILISHI Top Quality Hawaiian Floral Polo for Men 12 Designs Korean Fashion Cotton Fits Plus SIze,280.0,185,199,47,No Brand,2978,4816,6453,4310,282,118,30,76,4816,4.81,329,13902,1,"Pasay City, Metro Manila",0,0,1,0,0,0,0,12
202106134657683662,2021-06-13,4657683662,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,No Brand,14,131,209,128,0,3,0,0,131,4.95,318,244,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106138664922301,2021-06-13,8664922301,462140676,Top,【Spot sale】【High-quality cloth】spring and autumn top 2021 new Korean style versatile loose Hong Kong style chic online celebrity long Blouse ladies tops big size ladies tops and blouse ladies tops and blouse apple green ladies tops and dress,280.0,168,192,40,No Brand,7,0,135,0,0,0,0,0,0,0.0,12000,0,1,Mainland China,0,0,0,0,0,0,0,3
202106136900189822,2021-06-13,6900189822,69635896,Top,Korean fashion black and white shirts unisex/cotton/hot sale tops,199.0,69,69,65,No Brand,1,6,64,6,0,0,0,0,6,5.0,144,31,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,6
202106135318981464,2021-06-13,5318981464,171344353,Top,Men's Tops Tees T- shirt tops bestseller Korean Fashion Shirt Cotton,,102,102,0,No Brand,55,125,41,91,4,14,4,12,125,4.26,179618,708,1,"Tondo I / Ii, Metro Manila",0,0,0,1,0,0,0,12
202106132064635306,2021-06-13,2064635306,62404318,Top,LUCKY #T158 KOREAN FASHION TOPS TSHIRT FOR MEN,144.0,62,62,57,No Brand,29,137,458,130,2,1,1,2,136,4.89,222,338,1,"Navotas City, Metro Manila",0,0,1,0,0,0,0,4
202106133745603642,2021-06-13,3745603642,53430392,Top,Authentic H&M Brand new w/ tag off the shoulder cropped top,395.0,299,299,24,H&M,14,1,39,1,0,0,0,0,1,5.0,1,2,1,"Taguig City, Metro Manila",0,0,0,0,0,0,0,3
202106133264591330,2021-06-13,3264591330,50114777,Top,Bcua Tie Dye Tops Casual Crop Top Round Neck Shirt Korean Tops TieDye Cotton Tees M1221,150.0,55,55,63,No Brand,157,205,1245,177,4,11,2,11,205,4.63,1078,891,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,19
202106138116799899,2021-06-13,8116799899,268037290,Top,Hashtay TEES Korean men's t-shirt  fashion Tie dye printed cotton tops high quality tshirts,329.0,139,149,58,No Brand,14,43,374,41,2,0,0,0,43,4.95,701,95,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,4
202106137485764106,2021-06-13,7485764106,414866159,Top,Men's long sleeve shirt loose Chinese Linen Shirt three quarters sleeve white shirt men's fashion brand large short sleeve shirt thin casual beach white top Korean shirt m-5xl,582.0,350,350,40,No Brand,32,5,1185,4,1,0,0,0,5,4.8,10476,22,1,Mainland China,0,0,0,0,0,0,0,3
202106134942096740,2021-06-13,4942096740,258468274,Top,DIRECT SUPPLIER Lyka Basic Daily Top 1162,150.0,58,58,61,No Brand,67,144,489,137,2,3,1,1,144,4.9,5802,330,1,"Taytay, Rizal",0,0,0,0,0,0,0,8
202106135516274059,2021-06-13,5516274059,49774260,Top,ANGELFASHION KOREAN LONGSLEEVE FOR MEN,590.0,219,219,63,No Brand,26,63,544,54,5,2,1,1,63,4.75,206,144,1,"Tondo I / Ii, Metro Manila",0,0,0,0,0,0,0,4
202106133948902675,2021-06-13,3948902675,35902344,Top,HUILISHI Top Quality Polo for Men Anchor Print Cotton Short Sleeve Korean Casual Shirt 4 Colors 8806,500.0,250,250,50,No Brand,75,174,1236,161,5,4,0,3,173,4.86,231,387,1,"Pasay City, Metro Manila",0,0,1,1,0,0,0,5
202106134552946319,2021-06-13,4552946319,156756973,Top,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284.0,199,199,30,No Brand,129,16,1057,16,0,0,0,0,16,5.0,24930,57,1,Mainland China,0,0,0,0,0,0,0,5
202106136390757748,2021-06-13,6390757748,449754824,Top,【BTG】Simple and Versatile Solid Color Long-sleeved T-shirt Ins Korean Style Cropped Crop Top,554.0,277,277,50,No Brand,1,0,13,0,0,0,0,0,0,0.0,9000,0,1,Mainland China,0,0,0,0,0,0,0,6
202106132293819281,2021-06-13,2293819281,62404318,Top,LUCKY #T180 Bestseller Casual Tshirt Tops Korean Fashion Blassic,,144,144,0,No Brand,54,127,256,103,5,7,4,8,127,4.5,7,359,1,"Navotas City, Metro Manila",0,0,1,0,0,0,0,4
202106133778371908,2021-06-13,3778371908,51801232,Top,SIMPLE ACTIVE 2021 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,No Brand,4,32,263,25,5,0,0,1,31,4.71,899,98,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106133162131349,2021-06-13,3162131349,302250255,Top,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498.0,347,357,30,No Brand,1834,328,4015,263,38,21,4,2,328,4.7,23864,743,1,Mainland China,0,0,1,1,0,0,0,3
2021061311108419530,2021-06-13,11108419530,449754824,Top,【BTG】Summer New Korean Version of Solid Color Loose Ins Short-sleeved T-shirt Women's Short Top,572.0,286,286,50,No Brand,1,0,16,0,0,0,0,0,0,0.0,8000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106139209818691,2021-06-13,9209818691,51801232,Top,SIMPLE Korean CMC Trendy Breathable 7 Color Sports Top Crew Neck T-shirt,399.0,72,72,82,No Brand,95,82,9313,63,10,5,2,1,81,4.63,1340,385,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106134036052741,2021-06-13,4036052741,266644184,Top,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,285.0,258,258,9,No Brand,2211,1370,11787,1200,75,53,16,26,1370,4.76,9246,3921,1,Mainland China,0,0,1,0,0,0,0,3
202106133976043183,2021-06-13,3976043183,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,399.0,72,72,82,No Brand,12,86,340,79,3,2,0,2,86,4.83,1723,219,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
2021061310110169095,2021-06-13,10110169095,462140676,Top,【Spot sale】【High-quality cloth】2021 Summer New Retro Hong Kong-Style Thin Long-Sleeve Chiffon Shirt Women's Blouse Ruffle Floral-Print Sun blouse korean style blouse murah,449.0,270,270,40,No Brand,8,0,207,0,0,0,0,0,0,0.0,1000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106133458808759,2021-06-13,3458808759,315447242,Top,M-4XL plus size Korean style short sleeve t-shirt men's rainbow stripe loose top,340.0,239,239,30,No Brand,46,25,428,19,2,2,1,1,25,4.48,2334,65,1,Mainland China,0,0,0,0,0,0,0,2
202106134204355747,2021-06-13,4204355747,39587061,Top,korean top sale sleeveless shirts for men/ casual sando for men,99.0,65,65,34,No Brand,72,172,566,147,12,6,3,4,172,4.72,6633,1067,1,"Bacoor, Cavite",0,0,0,0,0,0,0,7
202106138121467165,2021-06-13,8121467165,273569988,Top,SY  Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion SIZE S-XL,300.0,59,69,80,No Brand,3,18,517,13,2,1,1,0,17,4.59,5937,52,1,"Paranaque City, Metro Manila",0,0,0,0,0,0,0,8
202106138264930463,2021-06-13,8264930463,462140676,Top,【Spot sale】【Free KN95】short-sleeved new 2021summer thin Korean style loose Hong Kong-style salt shirt fashion for shirt women’s design new Korean style fashion lapel loose wild all-match thin floral long-sleeved shirt women blouse,430.0,258,291,40,No Brand,4,0,104,0,0,0,0,0,0,0.0,4000,0,1,Mainland China,0,0,0,0,0,0,0,1
202106132106672349,2021-06-13,2106672349,139558229,Top,Men's T-shirt tops/bestseller Korean Fashion Cotton Unisex Tees tshirt printed graphic men tshirts,124.0,97,97,22,No Brand,30,57,26,47,0,1,3,6,57,4.39,494996,148,1,"Tondo I / Ii, Metro Manila",0,0,0,1,0,0,0,11
202106138825971797,2021-06-13,8825971797,400651816,Top,Spot Men'sTT-shirt 2020Summer New Men's Short SleeveTT-shirt Korean Style Loose round Neck Half Sleeve Student Fashion Hong Kong Style Top Wholesale Fast Shipping,308.0,278,278,10,No Brand,23,13,333,9,1,0,0,2,12,4.25,103201,32,1,Mainland China,0,0,0,1,0,0,0,3
202106133032167190,2021-06-13,3032167190,371422543,Top,MOLLGE Korean Temperament Draping Green White Shirt Men's Shirt Long Sleeve Shirt Loose Top,716.0,358,358,50,No Brand,190,11,3318,10,1,0,0,0,11,4.91,15966,25,1,Mainland China,0,0,0,0,0,0,0,4
202106138463305593,2021-06-13,8463305593,452978553,Top,New short sleeve T-shirt women's white top casual fashion simple loose Korean top,199.0,79,79,60,No Brand,0,0,13,0,0,0,0,0,0,0.0,71,0,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,14
202106137157682905,2021-06-13,7157682905,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,No Brand,23,127,140,116,5,1,3,2,127,4.81,290,299,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106136436812935,2021-06-13,6436812935,35369989,Top,ICM #T233 Fashionable Quality Cotton Stretchable Top for Men T-shirt For Men(Korean Size),126.0,62,62,51,No Brand,36,95,490,83,3,2,3,4,95,4.66,1429,283,1,"Navotas City, Metro Manila",0,0,0,0,0,0,0,4
202106139021642718,2021-06-13,9021642718,371422543,Top,Oversize Korean Men T Shirt Hip-hop Loose Short-sleeved Tshirt Men Top,496.0,248,248,50,No Brand,89,35,1684,29,3,1,1,1,35,4.66,6901,81,1,Mainland China,0,0,0,0,0,0,0,1
2021061310707611921,2021-06-13,10707611921,405162349,Top,COD M-4XL Fashion Couple T Shirt For Men 2021 Summer Tshirt For Men New Korean Trend Loose Top Men S T Shirt,558.0,269,269,52,No Brand,29,0,3788,0,0,0,0,0,0,0.0,17923,1,1,Mainland China,0,0,0,1,0,0,0,3
202106135257682650,2021-06-13,5257682650,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,No Brand,21,187,233,178,4,2,1,2,187,4.9,109,423,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106136602377799,2021-06-13,6602377799,26854293,Top,Korean Fashion Style Cotton Longsleeve For Men,,219,219,0,No Brand,455,443,8573,386,21,20,8,6,441,4.75,2406,1499,1,"Santa Cruz, Metro Manila",0,0,0,0,0,0,0,7
202106134357682868,2021-06-13,4357682868,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,No Brand,11,82,92,78,1,1,2,0,82,4.89,651,179,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,7
202106133390794526,2021-06-13,3390794526,449754824,Top,【BTG】Embroidered Love Short-sleeved T-shirt Women Loose and Versatile Simple Top Ins,556.0,278,278,50,No Brand,1,0,23,0,0,0,0,0,0,0.0,10000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106133861674318,2021-06-13,3861674318,311167337,Top,【3 Colors】Men's Long Sleeve T Shirt Solid Color Korean Style Trendy Tops Round Neck Tshirt Bottoming Casual Wild Long Sleeves,558.0,279,279,50,No Brand,33,13,1456,12,0,0,1,0,13,4.77,14919,46,1,Mainland China,0,0,0,0,0,0,0,3
202106137770039760,2021-06-13,7770039760,349628990,Top,Men's Plain Tops Korean Fashion Long Sleeve T-shirt,399.0,72,72,82,No Brand,70,35,5133,31,1,2,1,0,35,4.77,27393,190,1,"Pasay City, Metro Manila",0,0,0,0,0,0,0,11
202106138056582067,2021-06-13,8056582067,301669184,Top,Crown Mens Dri-fit VNeck Shirt (Navy Blue) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250.0,89,89,64,No Brand,3,6,202,6,0,0,0,0,6,5.0,203,12,1,"Quezon City, Metro Manila",0,0,0,0,0,1,0,4
202106138865406860,2021-06-13,8865406860,462140676,Top,【Jualan spot】Plaid Shirt Women's2021Korean Style Versatile Spring-Summer Top Loose Hong Kong Style Long Sleeve Coat,537.0,322,322,40,No Brand,7,0,142,0,0,0,0,0,0,0.0,16000,0,1,Mainland China,0,0,0,0,0,0,0,4
202106139516909039,2021-06-13,9516909039,114762325,Top,Plus Size Oversized Korean Style Stripes and Plain T-shirt Tops Cotton Spandex/Knitted Up to 3XL,160.0,79,79,51,No Brand,57,68,1474,66,2,0,0,0,68,4.97,133,191,1,"Taytay, Rizal",0,0,0,1,0,0,0,8
202106137753684812,2021-06-13,7753684812,133940798,Top,Korean style wild men and women trend FILA pattern design 4 colors T-shirt top,99.0,68,68,31,No Brand,72,81,688,75,3,1,0,2,81,4.84,2281,334,1,"Valenzuela City, Metro Manila",0,0,0,0,0,0,0,4
202106134532716694,2021-06-13,4532716694,237008067,Top,Tank Ins Simple Tank Top Fashion Trend Tank Top Shoulder Sweat Tank Top Men's Korean loose tank top sports sleeveless T-shirt men's Hong Kong chic personality top running t,299.0,209,209,30,No Brand,463,125,965,108,11,4,1,1,125,4.79,31598,457,1,Mainland China,0,0,0,0,0,0,0,10
